generation,rank_1,rank_2,swapAccepted
11228000,1,2,1
11229000,3,4,1
11230000,2,3,1
11231000,2,3,1
11232000,2,4,1
11233000,2,4,1
11234000,2,3,1
11235000,1,3,1
11236000,2,4,1
11237000,1,4,1
11238000,3,4,1
11239000,1,4,1
11240000,2,4,1
11241000,3,4,1
11242000,2,3,1
11243000,3,4,1
11244000,2,3,1
11245000,3,4,1
11246000,1,4,1
11247000,2,4,0
11248000,3,4,1
11249000,2,4,1
11250000,1,3,1
11251000,3,4,1
11252000,2,3,1
11253000,2,3,1
11254000,2,4,1
11255000,1,2,1
11256000,1,3,1
11257000,1,3,1
11258000,1,4,1
11259000,2,4,1
11260000,2,4,1
11261000,2,4,1
11262000,1,2,1
11263000,1,3,1
11264000,2,3,1
11265000,1,4,1
11266000,3,4,1
11267000,2,4,0
11268000,2,4,1
11269000,1,3,1
11270000,1,3,1
11271000,3,4,0
11272000,2,4,1
11273000,3,4,1
11274000,3,4,1
11275000,2,4,1
11276000,1,4,1
11277000,3,4,1
11278000,2,4,1
11279000,1,4,1
11280000,1,3,1
11281000,1,4,1
11282000,1,3,1
11283000,1,2,1
11284000,3,4,1
11285000,2,3,1
11286000,2,4,1
11287000,2,4,1
11288000,3,4,1
11289000,1,4,1
11290000,1,4,1
11291000,1,4,1
11292000,3,4,1
11293000,1,2,1
11294000,1,4,1
11295000,1,4,1
11296000,1,4,0
11297000,1,3,1
11298000,1,3,1
11299000,1,4,1
11300000,1,3,1
11301000,1,2,1
11302000,1,4,1
11303000,1,4,1
11304000,1,3,1
11305000,1,2,1
11306000,3,4,1
11307000,1,2,1
11308000,1,3,1
11309000,2,3,1
11310000,2,3,1
11311000,2,3,1
11312000,2,3,1
11313000,2,4,1
11314000,1,4,1
11315000,2,4,1
11316000,3,4,1
11317000,3,4,1
11318000,3,4,1
11319000,1,2,1
11320000,1,3,1
11321000,2,3,1
11322000,3,4,1
11323000,3,4,1
11324000,2,4,1
11325000,1,4,1
11326000,2,3,1
11327000,1,4,1
11328000,2,3,1
11329000,1,2,1
11330000,1,4,1
11331000,2,4,1
11332000,1,4,1
11333000,3,4,1
11334000,2,3,1
11335000,2,3,1
11336000,1,3,1
11337000,1,2,1
11338000,3,4,1
11339000,2,3,1
11340000,2,4,1
11341000,3,4,1
11342000,2,3,1
11343000,1,3,1
11344000,2,4,1
11345000,1,2,1
11346000,1,2,1
11347000,2,4,1
11348000,1,2,1
11349000,1,3,1
11350000,1,2,1
11351000,1,3,1
11352000,3,4,0
11353000,2,4,1
11354000,2,3,1
11355000,1,2,1
11356000,1,2,1
11357000,1,2,1
11358000,1,3,1
11359000,1,4,1
11360000,1,2,1
11361000,2,4,1
11362000,2,4,1
11363000,3,4,1
11364000,1,3,1
11365000,1,3,1
11366000,1,4,1
11367000,1,3,1
11368000,2,3,1
11369000,2,3,1
11370000,1,2,1
11371000,3,4,1
11372000,2,3,1
11373000,2,4,1
11374000,1,4,1
11375000,2,4,1
11376000,1,3,1
11377000,1,2,1
11378000,1,4,1
11379000,2,3,1
11380000,1,2,1
11381000,2,4,1
11382000,1,4,1
11383000,1,3,1
11384000,1,4,1
11385000,1,4,1
11386000,3,4,1
11387000,2,3,1
11388000,1,3,1
11389000,1,3,1
11390000,2,3,1
11391000,2,4,1
11392000,2,3,1
11393000,3,4,1
11394000,1,4,1
11395000,1,2,1
11396000,2,3,1
11397000,3,4,1
11398000,3,4,1
11399000,1,3,1
11400000,1,4,1
11401000,1,3,1
11402000,1,3,1
11403000,2,3,1
11404000,1,2,1
11405000,2,3,1
11406000,2,4,1
11407000,1,3,1
11408000,3,4,1
11409000,1,2,1
11410000,3,4,1
11411000,1,4,1
11412000,1,2,1
11413000,1,2,1
11414000,3,4,1
11415000,1,2,1
11416000,1,2,1
11417000,1,3,1
11418000,1,2,1
11419000,1,4,1
11420000,1,3,1
11421000,1,2,1
11422000,2,4,1
11423000,1,4,1
11424000,1,2,1
11425000,1,3,1
11426000,1,2,1
11427000,1,3,1
11428000,3,4,1
11429000,1,3,1
11430000,1,4,0
11431000,2,3,1
11432000,2,3,1
11433000,1,2,1
11434000,1,4,1
11435000,2,3,1
11436000,2,4,1
11437000,1,2,1
11438000,2,3,1
11439000,1,4,1
11440000,1,2,1
11441000,3,4,1
11442000,2,4,1
11443000,2,4,1
11444000,3,4,1
11445000,2,3,1
11446000,3,4,1
11447000,3,4,1
11448000,1,4,1
11449000,3,4,1
11450000,2,3,1
11451000,2,3,1
11452000,1,2,1
11453000,2,4,1
11454000,2,3,1
11455000,1,3,1
11456000,2,4,1
11457000,2,3,1
11458000,1,2,1
11459000,1,2,1
11460000,2,4,1
11461000,1,3,1
11462000,2,3,1
11463000,3,4,1
11464000,1,2,1
11465000,1,3,1
11466000,1,2,1
11467000,2,3,1
11468000,2,3,1
11469000,1,2,1
11470000,1,2,1
11471000,2,3,1
11472000,2,3,1
11473000,3,4,1
11474000,1,4,1
11475000,1,4,1
11476000,1,2,1
11477000,1,4,1
11478000,3,4,1
11479000,1,2,1
11480000,2,3,1
11481000,1,3,1
11482000,3,4,1
11483000,1,3,1
11484000,2,3,1
11485000,1,2,1
11486000,2,3,1
11487000,2,3,1
11488000,2,3,1
11489000,1,4,1
11490000,1,4,1
11491000,2,4,1
11492000,2,4,1
11493000,2,3,1
11494000,3,4,1
11495000,3,4,1
11496000,1,4,1
11497000,2,3,1
11498000,2,3,1
11499000,2,3,1
11500000,2,4,1
11501000,2,4,1
11502000,2,3,1
11503000,1,3,1
11504000,2,4,1
11505000,3,4,1
11506000,2,3,1
11507000,1,4,1
11508000,2,4,1
11509000,3,4,1
11510000,1,2,1
11511000,1,3,1
11512000,3,4,1
11513000,2,3,1
11514000,2,4,1
11515000,1,3,1
11516000,1,2,1
11517000,1,3,1
11518000,2,3,1
11519000,1,2,1
11520000,2,3,1
11521000,1,3,1
11522000,1,3,1
11523000,1,2,1
11524000,1,3,1
11525000,1,3,1
11526000,2,3,1
11527000,1,3,1
11528000,1,4,1
11529000,2,3,1
11530000,1,3,1
11531000,1,2,1
11532000,2,4,1
11533000,2,3,1
11534000,1,4,1
11535000,2,3,1
11536000,1,2,1
11537000,2,4,1
11538000,1,4,0
11539000,1,4,1
11540000,1,2,1
11541000,2,4,1
11542000,1,3,1
11543000,3,4,1
11544000,1,4,1
11545000,1,3,1
11546000,3,4,1
11547000,1,3,1
11548000,1,2,1
11549000,2,3,1
11550000,2,4,1
11551000,1,4,1
11552000,2,3,1
11553000,2,4,1
11554000,3,4,1
11555000,1,4,1
11556000,1,3,1
11557000,1,3,1
11558000,2,4,1
11559000,1,2,1
11560000,2,4,1
11561000,2,3,1
11562000,3,4,1
11563000,1,2,1
11564000,1,4,1
11565000,3,4,1
11566000,1,4,1
11567000,3,4,1
11568000,3,4,1
11569000,3,4,0
11570000,1,3,1
11571000,3,4,1
11572000,2,3,1
11573000,1,2,1
11574000,3,4,1
11575000,2,4,1
11576000,1,3,1
11577000,1,3,1
11578000,2,3,1
11579000,2,4,1
11580000,2,3,1
11581000,1,2,1
11582000,1,4,1
11583000,1,2,1
11584000,2,4,1
11585000,2,4,1
11586000,1,2,1
11587000,1,3,1
11588000,2,4,1
11589000,1,2,1
11590000,1,2,1
11591000,1,4,1
11592000,1,4,1
11593000,1,2,1
11594000,2,3,1
11595000,1,4,1
11596000,1,3,1
11597000,2,3,1
11598000,1,2,1
11599000,1,2,1
11600000,2,4,1
11601000,3,4,1
11602000,1,3,1
11603000,1,3,1
11604000,2,3,0
11605000,1,3,1
11606000,1,4,1
11607000,1,3,1
11608000,1,2,1
11609000,1,3,1
11610000,1,4,1
11611000,1,4,1
11612000,2,4,1
11613000,2,3,1
11614000,1,3,1
11615000,1,2,1
11616000,2,3,1
11617000,1,4,1
11618000,1,2,1
11619000,1,3,1
11620000,1,3,1
11621000,1,3,1
11622000,2,4,1
11623000,3,4,1
11624000,1,2,1
11625000,3,4,1
11626000,1,4,1
11627000,1,2,1
11628000,1,3,1
11629000,3,4,1
11630000,1,4,1
11631000,3,4,1
11632000,1,3,1
11633000,1,2,1
11634000,3,4,1
11635000,1,4,1
11636000,1,4,1
11637000,1,2,1
11638000,1,3,1
11639000,1,2,1
11640000,1,4,1
11641000,2,4,1
11642000,2,4,1
11643000,2,4,1
11644000,2,3,1
11645000,2,3,1
11646000,1,2,1
11647000,2,3,1
11648000,1,2,0
11649000,2,3,1
11650000,1,3,1
11651000,1,4,1
11652000,2,4,1
11653000,1,3,1
11654000,3,4,1
11655000,2,4,1
11656000,2,4,1
11657000,3,4,1
11658000,2,4,1
11659000,1,2,1
11660000,1,3,1
11661000,1,2,1
11662000,1,4,1
11663000,2,3,1
11664000,2,3,1
11665000,2,3,1
11666000,2,3,1
11667000,1,4,1
11668000,1,4,1
11669000,1,4,1
11670000,3,4,1
11671000,1,2,1
11672000,1,4,0
11673000,2,4,1
11674000,2,3,1
11675000,1,2,1
11676000,1,3,1
11677000,2,4,1
11678000,3,4,1
11679000,1,2,1
11680000,2,4,1
11681000,1,4,1
11682000,3,4,1
11683000,1,3,1
11684000,1,2,1
11685000,3,4,1
11686000,1,2,1
11687000,1,2,1
11688000,1,4,1
11689000,1,3,1
11690000,1,2,1
11691000,2,3,1
11692000,2,4,1
11693000,1,2,1
11694000,1,3,1
11695000,1,3,1
11696000,1,2,1
11697000,2,4,1
11698000,2,3,1
11699000,3,4,1
11700000,1,2,1
11701000,1,3,1
11702000,1,4,1
11703000,1,4,1
11704000,1,4,1
11705000,1,4,1
11706000,1,2,1
11707000,2,4,1
11708000,1,4,1
11709000,1,3,1
11710000,2,3,1
11711000,3,4,1
11712000,2,4,1
11713000,2,3,1
11714000,2,3,1
11715000,1,2,0
11716000,1,3,1
11717000,1,2,1
11718000,1,2,1
11719000,2,3,1
11720000,3,4,1
11721000,1,4,1
11722000,1,2,1
11723000,1,2,1
11724000,1,2,1
11725000,1,3,1
11726000,1,2,1
11727000,2,4,1
11728000,2,4,1
11729000,1,4,1
11730000,1,2,1
11731000,1,2,1
11732000,1,2,1
11733000,1,2,1
11734000,1,2,1
11735000,1,3,1
11736000,1,2,1
11737000,1,2,1
11738000,1,4,1
11739000,1,2,1
11740000,1,3,1
11741000,3,4,1
11742000,1,3,1
11743000,1,3,1
11744000,3,4,1
11745000,1,3,1
11746000,1,3,1
11747000,1,4,1
11748000,1,3,1
11749000,3,4,1
11750000,1,2,1
11751000,2,3,1
11752000,3,4,1
11753000,1,2,1
11754000,1,4,1
11755000,1,3,1
11756000,3,4,1
11757000,2,4,1
11758000,1,2,1
11759000,2,4,1
11760000,2,3,1
11761000,1,4,1
11762000,1,4,1
11763000,1,4,1
11764000,3,4,1
11765000,1,2,1
11766000,2,4,1
11767000,1,3,1
11768000,2,3,1
11769000,1,4,1
11770000,2,4,1
11771000,1,2,1
11772000,1,4,1
11773000,1,4,1
11774000,2,3,1
11775000,2,4,1
11776000,1,2,1
11777000,1,2,1
11778000,1,4,1
11779000,2,3,1
11780000,2,4,1
11781000,1,2,1
11782000,2,4,1
11783000,1,2,1
11784000,1,3,1
11785000,2,4,1
11786000,1,2,1
11787000,2,3,1
11788000,1,4,1
11789000,3,4,1
11790000,1,2,1
11791000,1,3,1
11792000,1,4,1
11793000,2,4,1
11794000,2,3,1
11795000,1,3,1
11796000,1,2,1
11797000,2,3,1
11798000,2,4,1
11799000,1,4,1
11800000,1,4,1
11801000,1,3,1
11802000,1,3,1
11803000,2,4,1
11804000,2,3,1
11805000,2,3,1
11806000,2,3,1
11807000,1,3,1
11808000,2,3,1
11809000,3,4,1
11810000,2,3,1
11811000,1,2,1
11812000,1,4,1
11813000,1,3,1
11814000,1,4,1
11815000,1,2,1
11816000,3,4,1
11817000,3,4,1
11818000,2,3,1
11819000,2,3,1
11820000,3,4,1
11821000,3,4,0
11822000,2,4,1
11823000,1,2,0
11824000,1,4,1
11825000,2,3,1
11826000,3,4,1
11827000,2,4,1
11828000,2,4,1
11829000,1,3,1
11830000,1,2,1
11831000,3,4,1
11832000,1,3,1
11833000,2,4,1
11834000,1,3,1
11835000,2,4,1
11836000,3,4,1
11837000,1,2,1
11838000,1,4,1
11839000,1,4,1
11840000,3,4,1
11841000,3,4,1
11842000,1,3,1
11843000,2,4,1
11844000,1,2,1
11845000,1,3,1
11846000,1,4,1
11847000,3,4,1
11848000,1,2,1
11849000,1,3,1
11850000,2,4,1
11851000,1,3,1
11852000,2,4,1
11853000,1,2,1
11854000,2,4,0
11855000,1,3,1
11856000,1,4,1
11857000,1,4,1
11858000,1,3,1
11859000,2,4,1
11860000,2,4,1
11861000,2,4,1
11862000,1,2,1
11863000,2,4,1
11864000,2,4,1
11865000,2,3,1
11866000,1,4,1
11867000,2,4,1
11868000,3,4,1
11869000,2,3,1
11870000,2,3,1
11871000,2,4,1
11872000,1,2,1
11873000,3,4,1
11874000,2,4,1
11875000,2,3,1
11876000,3,4,1
11877000,1,4,1
11878000,2,3,1
11879000,3,4,1
11880000,1,3,1
11881000,2,3,1
11882000,1,3,1
11883000,2,4,0
11884000,1,2,1
11885000,1,3,1
11886000,3,4,1
11887000,1,3,1
11888000,3,4,1
11889000,1,3,1
11890000,2,4,1
11891000,1,3,1
11892000,2,3,1
11893000,3,4,1
11894000,2,4,1
11895000,1,3,1
11896000,1,2,1
11897000,1,3,0
11898000,3,4,1
11899000,1,2,1
11900000,1,3,1
11901000,2,4,1
11902000,1,4,1
11903000,2,4,1
11904000,3,4,1
11905000,2,3,1
11906000,3,4,1
11907000,2,3,1
11908000,2,3,1
11909000,2,3,1
11910000,2,3,1
11911000,1,2,1
11912000,1,4,1
11913000,1,4,0
11914000,1,3,1
11915000,2,4,1
11916000,3,4,1
11917000,3,4,1
11918000,1,4,1
11919000,1,2,1
11920000,1,4,0
11921000,3,4,1
11922000,1,3,1
11923000,3,4,1
11924000,1,3,1
11925000,2,4,1
11926000,1,4,1
11927000,3,4,1
11928000,1,3,1
11929000,1,2,1
11930000,1,4,0
11931000,2,4,1
11932000,1,2,1
11933000,1,2,1
11934000,2,4,1
11935000,1,2,1
11936000,2,3,1
11937000,2,3,1
11938000,3,4,1
11939000,1,3,1
11940000,1,3,1
11941000,3,4,1
11942000,3,4,1
11943000,2,3,1
11944000,2,3,1
11945000,3,4,1
11946000,1,4,1
11947000,2,3,1
11948000,3,4,1
11949000,2,4,1
11950000,2,3,1
11951000,1,2,1
11952000,1,4,1
11953000,1,2,1
11954000,2,3,1
11955000,1,4,1
11956000,3,4,1
11957000,1,2,1
11958000,1,4,1
11959000,1,3,1
11960000,3,4,1
11961000,1,4,1
11962000,3,4,1
11963000,2,3,1
11964000,1,3,1
11965000,1,4,1
11966000,3,4,1
11967000,1,4,1
11968000,1,2,1
11969000,2,4,1
11970000,1,4,1
11971000,2,3,1
11972000,3,4,1
11973000,2,3,1
11974000,2,3,1
11975000,3,4,1
11976000,2,4,0
11977000,2,3,1
11978000,3,4,1
11979000,3,4,1
11980000,2,4,1
11981000,3,4,1
11982000,1,2,1
11983000,2,3,1
11984000,2,3,1
11985000,2,4,1
11986000,2,3,1
11987000,2,4,1
11988000,2,3,1
11989000,2,3,1
11990000,2,4,1
11991000,2,3,1
11992000,1,4,1
11993000,2,3,1
11994000,3,4,1
11995000,1,4,1
11996000,2,4,1
11997000,1,3,1
11998000,2,4,1
11999000,1,4,1
12000000,2,3,1
12001000,3,4,1
12002000,1,3,1
12003000,1,3,1
12004000,3,4,1
12005000,1,4,1
12006000,1,3,1
12007000,3,4,1
12008000,1,2,1
12009000,1,4,1
12010000,1,2,1
12011000,3,4,1
12012000,1,3,1
12013000,2,4,1
12014000,1,2,1
12015000,3,4,1
12016000,1,3,1
12017000,1,2,1
12018000,2,3,1
12019000,2,3,1
12020000,3,4,1
12021000,2,4,1
12022000,3,4,1
12023000,3,4,1
12024000,1,3,1
12025000,1,4,1
12026000,1,4,1
12027000,2,3,1
12028000,2,4,1
12029000,1,3,1
12030000,2,3,0
12031000,1,2,1
12032000,1,4,1
12033000,2,4,1
12034000,2,3,1
12035000,1,3,1
12036000,2,4,1
12037000,2,3,1
12038000,1,3,1
12039000,2,3,1
12040000,2,3,1
12041000,2,4,1
12042000,3,4,1
12043000,1,4,1
12044000,1,3,1
12045000,3,4,1
12046000,2,4,1
12047000,1,3,1
12048000,3,4,1
12049000,2,4,1
12050000,3,4,1
12051000,3,4,1
12052000,2,4,1
12053000,2,3,1
12054000,1,4,1
12055000,3,4,1
12056000,3,4,1
12057000,1,2,1
12058000,1,4,1
12059000,2,4,1
12060000,1,4,1
12061000,2,3,1
12062000,2,3,1
12063000,1,4,1
12064000,2,3,1
12065000,2,4,1
12066000,3,4,1
12067000,1,3,1
12068000,3,4,1
12069000,1,2,1
12070000,3,4,1
12071000,3,4,1
12072000,1,2,1
12073000,3,4,1
12074000,3,4,1
12075000,2,3,1
12076000,2,3,1
12077000,1,2,1
12078000,1,4,1
12079000,2,3,1
12080000,1,4,1
12081000,1,2,1
12082000,2,3,1
12083000,3,4,1
12084000,3,4,1
12085000,3,4,1
12086000,2,3,1
12087000,1,4,1
12088000,1,4,1
12089000,3,4,1
12090000,3,4,1
12091000,1,4,1
12092000,2,3,1
12093000,1,3,1
12094000,1,2,1
12095000,3,4,1
12096000,1,3,1
12097000,2,4,1
12098000,1,2,1
12099000,1,3,1
12100000,2,4,1
12101000,1,2,1
12102000,3,4,1
12103000,2,4,1
12104000,3,4,1
12105000,2,3,1
12106000,3,4,1
12107000,3,4,1
12108000,1,4,1
12109000,3,4,1
12110000,2,3,1
12111000,1,2,1
12112000,2,3,1
12113000,1,4,1
12114000,2,4,1
12115000,1,2,1
12116000,1,3,1
12117000,2,3,1
12118000,2,4,1
12119000,1,4,1
12120000,1,3,1
12121000,1,4,1
12122000,2,3,1
12123000,3,4,1
12124000,1,3,1
12125000,3,4,1
12126000,1,4,1
12127000,2,3,1
12128000,1,3,1
12129000,2,4,1
12130000,3,4,1
12131000,3,4,1
12132000,1,3,1
12133000,1,3,1
12134000,3,4,1
12135000,1,3,1
12136000,2,3,1
12137000,2,3,1
12138000,1,2,1
12139000,1,3,1
12140000,3,4,1
12141000,2,3,1
12142000,2,3,1
12143000,2,4,1
12144000,1,3,1
12145000,1,4,1
12146000,2,4,1
12147000,1,3,1
12148000,1,3,1
12149000,1,2,0
12150000,1,4,1
12151000,3,4,1
12152000,2,4,1
12153000,2,4,1
12154000,1,4,1
12155000,2,3,1
12156000,2,4,1
12157000,1,3,1
12158000,2,3,1
12159000,2,4,1
12160000,1,2,1
12161000,1,4,1
12162000,2,4,1
12163000,2,4,1
12164000,2,4,1
12165000,1,2,1
12166000,2,3,1
12167000,1,2,1
12168000,1,2,1
12169000,1,3,1
12170000,2,3,1
12171000,2,3,1
12172000,2,4,1
12173000,2,4,1
12174000,2,4,1
12175000,1,4,1
12176000,2,3,1
12177000,1,4,1
12178000,1,2,1
12179000,2,3,1
12180000,2,4,1
12181000,1,2,1
12182000,1,4,1
12183000,3,4,1
12184000,1,2,1
12185000,1,4,1
12186000,1,2,1
12187000,1,2,1
12188000,3,4,1
12189000,2,4,1
12190000,3,4,0
12191000,1,3,1
12192000,2,4,1
12193000,2,4,1
12194000,1,2,1
12195000,1,4,1
12196000,1,2,1
12197000,1,2,1
12198000,2,4,1
12199000,2,3,1
12200000,2,4,1
12201000,1,4,0
12202000,1,3,1
12203000,1,2,1
12204000,1,4,1
12205000,1,2,1
12206000,3,4,1
12207000,1,2,1
12208000,1,4,1
12209000,1,3,1
12210000,1,2,1
12211000,2,3,1
12212000,1,4,1
12213000,1,3,1
12214000,2,3,1
12215000,2,4,1
12216000,1,3,1
12217000,2,4,1
12218000,1,4,1
12219000,1,4,1
12220000,2,3,1
12221000,3,4,1
12222000,1,4,1
12223000,1,2,1
12224000,2,3,1
12225000,2,4,1
12226000,1,2,1
12227000,2,3,1
12228000,1,2,1
12229000,1,2,1
12230000,3,4,1
12231000,3,4,1
12232000,3,4,1
12233000,1,3,1
12234000,3,4,1
12235000,1,3,1
12236000,1,2,1
12237000,2,3,1
12238000,3,4,1
12239000,3,4,1
12240000,2,4,1
12241000,1,3,1
12242000,1,3,1
12243000,1,4,1
12244000,2,4,1
12245000,3,4,1
12246000,1,3,1
12247000,1,3,1
12248000,1,3,1
12249000,2,4,1
12250000,2,4,1
12251000,3,4,1
12252000,1,2,1
12253000,1,2,1
12254000,1,2,1
12255000,1,2,1
12256000,2,4,1
12257000,1,4,1
12258000,1,3,1
12259000,1,4,1
12260000,2,4,1
12261000,2,4,1
12262000,3,4,1
12263000,1,4,1
12264000,1,4,1
12265000,1,4,1
12266000,1,3,1
12267000,1,3,1
12268000,1,2,1
12269000,1,4,1
12270000,1,3,1
12271000,2,4,1
12272000,2,4,1
12273000,2,3,0
12274000,1,3,1
12275000,1,3,1
12276000,1,2,1
12277000,3,4,1
12278000,1,3,1
12279000,1,2,1
12280000,1,3,1
12281000,1,2,1
12282000,1,4,1
12283000,1,4,1
12284000,2,4,1
12285000,2,3,1
12286000,2,4,1
12287000,1,4,1
12288000,1,4,1
12289000,1,3,1
12290000,3,4,1
12291000,3,4,1
12292000,2,3,1
12293000,1,3,1
12294000,1,4,1
12295000,1,2,1
12296000,2,3,1
12297000,2,4,1
12298000,2,4,1
12299000,3,4,1
12300000,2,3,1
12301000,2,3,1
12302000,2,3,1
12303000,3,4,1
12304000,1,4,1
12305000,2,4,1
12306000,2,3,1
12307000,2,4,1
12308000,1,4,1
12309000,2,4,1
12310000,3,4,1
12311000,2,4,1
12312000,1,4,1
12313000,1,2,1
12314000,1,2,1
12315000,2,4,1
12316000,1,4,1
12317000,1,3,1
12318000,3,4,1
12319000,1,4,1
12320000,1,4,1
12321000,3,4,1
12322000,2,4,1
12323000,1,4,1
12324000,2,3,1
12325000,2,4,1
12326000,1,4,1
12327000,3,4,1
12328000,2,4,1
12329000,1,3,1
12330000,1,3,1
12331000,1,4,1
12332000,3,4,1
12333000,1,4,1
12334000,1,4,1
12335000,3,4,1
12336000,1,4,0
12337000,2,4,1
12338000,1,4,1
12339000,1,3,1
12340000,2,3,1
12341000,1,2,1
12342000,1,3,1
12343000,3,4,1
12344000,1,4,1
12345000,2,3,1
12346000,1,2,1
12347000,2,4,1
12348000,1,3,1
12349000,2,3,1
12350000,1,3,1
12351000,2,4,1
12352000,1,3,1
12353000,1,2,1
12354000,3,4,1
12355000,1,4,1
12356000,1,4,1
12357000,3,4,1
12358000,3,4,1
12359000,1,3,1
12360000,1,2,1
12361000,1,2,1
12362000,2,3,1
12363000,3,4,1
12364000,1,3,1
12365000,2,3,1
12366000,3,4,1
12367000,1,3,1
12368000,2,4,1
12369000,1,4,1
12370000,1,3,1
12371000,1,2,1
12372000,2,4,0
12373000,1,2,1
12374000,1,2,1
12375000,2,3,1
12376000,2,4,1
12377000,1,4,1
12378000,2,3,1
12379000,1,2,1
12380000,1,3,1
12381000,3,4,0
12382000,1,2,1
12383000,1,2,1
12384000,1,3,0
12385000,2,3,1
12386000,2,3,1
12387000,3,4,1
12388000,1,4,1
12389000,1,4,1
12390000,2,3,1
12391000,2,4,1
12392000,1,4,1
12393000,2,3,1
12394000,1,3,1
12395000,1,2,1
12396000,2,3,0
12397000,1,4,1
12398000,3,4,1
12399000,2,3,1
12400000,3,4,1
12401000,1,3,1
12402000,1,4,1
12403000,1,2,1
12404000,1,4,1
12405000,2,3,1
12406000,1,4,1
12407000,3,4,1
12408000,2,3,1
12409000,1,3,1
12410000,1,2,1
12411000,1,4,1
12412000,2,3,1
12413000,3,4,1
12414000,1,3,1
12415000,1,2,1
12416000,2,4,1
12417000,2,3,1
12418000,2,3,1
12419000,1,2,1
12420000,2,3,1
12421000,2,4,1
12422000,2,3,1
12423000,2,3,1
12424000,2,4,1
12425000,1,2,1
12426000,1,2,1
12427000,2,3,1
12428000,1,4,1
12429000,1,4,1
12430000,1,4,1
12431000,1,2,1
12432000,2,3,1
12433000,1,2,1
12434000,1,2,1
12435000,2,4,1
12436000,2,3,1
12437000,1,3,1
12438000,1,4,1
12439000,1,3,1
12440000,1,4,1
12441000,1,3,1
12442000,3,4,1
12443000,1,4,1
12444000,1,2,1
12445000,2,4,1
12446000,1,2,1
12447000,1,2,1
12448000,1,2,1
12449000,2,3,1
12450000,1,4,1
12451000,1,2,1
12452000,1,3,1
12453000,2,3,1
12454000,1,2,1
12455000,1,4,0
12456000,2,4,1
12457000,1,4,1
12458000,2,3,1
12459000,3,4,0
12460000,3,4,1
12461000,3,4,1
12462000,1,3,1
12463000,1,3,1
12464000,2,3,1
12465000,1,2,1
12466000,1,3,1
12467000,2,3,1
12468000,3,4,1
12469000,1,3,1
12470000,1,3,0
12471000,1,2,1
12472000,1,2,1
12473000,1,4,1
12474000,3,4,0
12475000,1,2,1
12476000,2,3,1
12477000,1,3,1
12478000,1,2,1
12479000,2,3,1
12480000,2,3,1
12481000,2,4,1
12482000,1,2,1
12483000,2,3,1
12484000,3,4,1
12485000,1,2,1
12486000,3,4,0
12487000,2,3,1
12488000,2,3,1
12489000,1,2,1
12490000,2,3,1
12491000,1,2,1
12492000,1,3,1
12493000,2,3,1
12494000,1,3,1
12495000,3,4,1
12496000,1,3,1
12497000,1,3,1
12498000,2,4,1
12499000,1,4,1
12500000,1,4,1
12501000,1,3,1
12502000,1,2,1
12503000,2,4,1
12504000,1,3,1
12505000,1,3,1
12506000,3,4,1
12507000,2,3,1
12508000,1,4,1
12509000,3,4,1
12510000,1,2,1
12511000,1,4,1
12512000,3,4,1
12513000,2,4,1
12514000,2,4,1
12515000,1,4,1
12516000,1,3,1
12517000,1,3,1
12518000,1,4,1
12519000,1,3,1
12520000,3,4,1
12521000,1,2,1
12522000,1,3,1
12523000,1,3,1
12524000,2,4,1
12525000,1,4,1
12526000,2,3,1
12527000,3,4,1
12528000,1,4,1
12529000,1,4,1
12530000,2,3,1
12531000,1,3,1
12532000,1,3,1
12533000,3,4,1
12534000,3,4,1
12535000,2,3,1
12536000,3,4,1
12537000,3,4,1
12538000,2,4,1
12539000,3,4,1
12540000,1,3,1
12541000,1,2,1
12542000,1,4,1
12543000,3,4,1
12544000,1,3,1
12545000,3,4,0
12546000,1,2,1
12547000,3,4,1
12548000,1,4,1
12549000,3,4,1
12550000,1,4,1
12551000,3,4,1
12552000,2,4,1
12553000,2,4,1
12554000,1,4,1
12555000,1,4,1
12556000,2,3,1
12557000,3,4,1
12558000,2,4,1
12559000,3,4,1
12560000,2,3,1
12561000,3,4,1
12562000,2,3,1
12563000,2,3,1
12564000,1,3,1
12565000,2,4,1
12566000,3,4,1
12567000,3,4,1
12568000,1,2,0
12569000,2,4,1
12570000,1,4,1
12571000,1,4,1
12572000,1,3,1
12573000,1,2,1
12574000,1,4,1
12575000,2,3,1
12576000,2,4,1
12577000,1,3,1
12578000,1,3,1
12579000,1,4,1
12580000,1,2,1
12581000,2,3,1
12582000,1,4,1
12583000,1,2,1
12584000,2,3,1
12585000,3,4,1
12586000,2,3,1
12587000,1,3,1
12588000,2,3,1
12589000,2,4,1
12590000,1,2,1
12591000,1,3,1
12592000,1,4,1
12593000,1,4,1
12594000,3,4,1
12595000,3,4,1
12596000,1,2,1
12597000,1,2,1
12598000,1,3,1
12599000,3,4,1
12600000,1,4,1
12601000,3,4,1
12602000,3,4,1
12603000,2,4,1
12604000,1,2,1
12605000,2,4,1
12606000,2,4,1
12607000,3,4,1
12608000,3,4,1
12609000,1,4,1
12610000,1,4,1
12611000,2,3,1
12612000,1,3,1
12613000,2,4,1
12614000,1,4,1
12615000,2,3,1
12616000,1,3,1
12617000,1,4,1
12618000,3,4,1
12619000,2,4,1
12620000,2,3,1
12621000,3,4,1
12622000,1,2,1
12623000,1,2,1
12624000,1,2,1
12625000,1,2,1
